x,y
5.7,0.0
5.699887486879982,0.0477509515567399
5.699549951961752,0.09549436268468241
5.698987408570611,0.14322269414575126
5.69819987891481,0.19092840908312428
5.69718739408467,0.23860397421139082
5.695949994051358,0.28624186100614435
5.694487727665311,0.333834546892824
5.6928006526543,0.3813745164346165
5.690888835621158,0.4288542625192303
5.688752352041148,0.4762662875443562
5.686391286258984,0.5236031046016246
5.683805731485499,0.5708572386588768
5.68099578979397,0.6180212277405576
5.677961572116083,0.6650876241060489
5.674703198237556,0.7120489954257535
5.671220796793411,0.7588979259547466
5.667514505262894,0.8056270177038075
5.663584469964048,0.8522288916076483
5.659430846047938,0.8986961886901538
5.655053797492524,0.9450215712264481
5.650453497096188,0.9911977239016083
5.645630126470912,1.0372173549658357
5.640583876035111,1.0830731973859091
5.63531494500611,1.1287580099927326
5.629823541392286,1.1742645786248
5.624109881984848,1.219585717267396
5.618174192349289,1.2647142691873494
5.612016706816471,1.3096431080631648
5.6056376684733795,1.3543651391103528
5.599037329153526,1.3988733002017761
5.592215949427004,1.4431605629828441
5.5851737985902075,1.487219933981369
5.577911154655191,1.531044455711918
5.570428304338703,1.5746272077744796
5.562725543050861,1.6179613079472763
5.55480317488349,1.6610399132735447
5.546661512598122,1.7038562211421222
5.538300877613642,1.7464034703616536
5.529721599993604,1.7886749422282635
5.520924018433197,1.8306639615865181
5.5119084802458795,1.8723638978835078
5.502675341349661,1.913768166215891
5.493224966253056,1.9548702283697243
5.48355772804069,1.9956635938529237
5.473674008358576,2.036141820920187
5.463574197399042,2.0762985175902227
5.453258693885334,2.1161273426551146
5.442727905055865,2.1556220066816745
5.431982246648148,2.1947762730046168
5.421022142882375,2.2335839587113977
5.4098480264446795,2.2720389356185713
5.398460338470043,2.3101351312395004
5.386859528524887,2.3478665297432704
5.375046054589327,2.385227172904662
5.3630203830390855,2.4222111610450208
5.350782988627082,2.458812653963888
5.338334354464696,2.4950258718612344
5.325674972002688,2.530845096250156
5.312805341011803,2.5662646708598924
5.299725969563034,2.6012790025290164
5.286437374007569,2.6358825620886592
5.272940078956411,2.670069885235627
5.259234617259654,2.7038355733952844
5.245321529985461,2.7371742945740456
5.231201366398692,2.770080784201364
5.21687468393923,2.8025498459610607
5.202342048199966,2.834576352611892
5.187604032904475,2.8661552467971942
5.1726612198843664,2.8972815418435016
5.157514199056311,2.927950322547999
5.1421635683987565,2.958156745954689
5.126609933928315,2.9878960421191514
5.1108539096758445,3.0171635148617737
5.094896117662204,3.045954542509331
5.078737187873697,3.0742645786248
5.062377758237204,3.102089152725299
5.045818474594995,3.129423870988024
5.029059990679234,3.1562644169440874
5.012102968086171,3.1826065521601388
4.994948076250022,3.2084461169076572
4.977595992416545,3.2337790308198286
4.960047401616297,3.258601293535879
4.9423029966375935,3.2829089853327744
4.924363477999162,3.3066982677441974
4.906229553922479,3.329965384166682
4.887901940303818,3.3527066604528217
4.869381360685982,3.3749185054914688
4.850668546229744,3.396597411774802
4.831764235684974,3.4177399559522095
4.812669175361486,3.4383427993708744
4.7933841190995645,3.4584026886029835
4.773909828240209,3.4779164559594866
4.754247071595076,3.496881019990307
4.734396625416132,3.5152933859709408
